"user_id","age","gender","occupation","device_type","daily_phone_hours","social_media_hours","work_productivity_score","sleep_hours","stress_level","app_usage_count","caffeine_intake_cups","weekend_screen_time_hours"
U37221,27,Other,Student,Android,9.2,4.5,4,6.5,9,6,6,12.9
U44299,33,Male,Business Owner,Android,10.4,3.3,8,8.4,6,59,5,10.9
U32369,49,Female,Business Owner,iOS,8.3,2.8,9,8.9,7,55,3,6.5
U41448,24,Male,Freelancer,iOS,8.9,2.5,1,5.9,2,27,3,8.9
U7531,29,Female,Professional,iOS,6.7,7.9,10,4.5,9,22,5,12.1
U45639,38,Female,Freelancer,Android,11.6,0.7,2,6.7,6,5,0,7.3
U34754,49,Other,Freelancer,Android,7.0,7.2,2,7.8,8,5,3,13.9
U40239,31,Female,Professional,Android,1.1,7.3,4,4.4,5,7,6,11.4
U29332,60,Other,Professional,iOS,2.2,7.2,4,5.7,3,10,2,6.2
U42313,48,Female,Professional,Android,4.1,2.5,9,7.7,3,21,3,13.6
U14441,28,Other,Student,iOS,3.7,2.9,7,8.4,2,37,6,2.3
U30424,34,Male,Business Owner,Android,9.1,1.7,9,4.4,8,37,4,7.3
U37823,44,Female,Student,Android,10.5,7.6,8,5.1,8,54,3,5.3
U46469,49,Female,Professional,iOS,7.5,3.5,4,7.8,2,20,5,11.0
U38716,42,Male,Professional,Android,8.6,3.7,10,4.2,9,35,4,3.7
U7121,45,Male,Professional,Android,1.6,7.0,6,7.3,3,58,5,5.1
U14306,47,Other,Freelancer,iOS,7.4,4.2,2,7.6,4,38,3,7.3
U49541,35,Other,Freelancer,Android,2.5,6.4,8,4.5,1,31,0,13.1
U6172,44,Female,Student,iOS,1.3,6.3,10,8.6,8,7,5,4.7
U2004,23,Female,Professional,iOS,10.0,1.3,6,5.6,4,17,4,3.9
U38739,45,Other,Freelancer,Android,5.0,1.0,8,7.3,3,26,0,9.0
U11236,59,Male,Professional,Android,7.6,3.1,6,6.4,7,15,1,13.0
U5372,23,Female,Student,iOS,1.4,1.3,1,4.8,3,14,2,11.3
U19424,32,Other,Student,iOS,5.1,5.1,10,5.5,10,30,4,6.6
U25890,60,Female,Student,Android,10.5,1.3,3,4.4,7,51,2,3.5
U14586,50,Other,Business Owner,Android,10.4,3.3,6,5.3,7,52,2,8.6
U20179,53,Female,Professional,Android,2.6,1.3,1,8.1,1,29,0,3.5
U24183,36,Male,Freelancer,iOS,8.0,4.9,9,5.9,6,19,1,10.8
U4911,29,Female,Business Owner,iOS,9.1,6.2,2,7.5,1,42,3,8.2
U20897,49,Female,Freelancer,iOS,5.2,1.9,5,7.6,6,29,4,11.8
U25503,58,Male,Business Owner,iOS,10.8,0.5,10,7.5,7,29,6,12.5
U27816,40,Female,Business Owner,iOS,7.6,3.4,10,4.8,4,8,6,7.7
U30208,46,Other,Business Owner,Android,11.0,1.6,9,8.1,8,59,3,6.6
U13131,45,Other,Professional,Android,1.8,5.1,7,8.3,7,37,1,11.2
U19291,33,Female,Professional,iOS,2.7,5.9,4,7.3,2,9,4,4.8
U44861,29,Female,Professional,Android,11.4,4.2,9,4.8,10,12,0,11.1
U12287,40,Female,Business Owner,iOS,4.1,2.8,8,8.6,10,10,3,3.7
U25307,28,Female,Student,iOS,8.6,1.2,1,5.0,10,18,3,7.4
U19801,37,Male,Freelancer,iOS,3.6,7.0,9,5.2,7,27,5,5.7
U4750,24,Other,Freelancer,iOS,7.6,7.8,8,8.5,9,35,5,5.2
U41939,50,Male,Student,Android,8.1,3.8,3,8.1,8,43,4,9.9
U11188,40,Male,Freelancer,Android,9.1,7.7,9,7.8,3,56,2,7.0
U49494,35,Male,Business Owner,Android,8.6,3.3,1,7.7,6,46,3,3.9
U11452,26,Male,Student,Android,2.3,4.0,10,5.5,10,22,5,5.5
U6873,18,Other,Student,iOS,11.9,6.5,2,5.1,9,41,5,11.7
U30984,26,Female,Business Owner,iOS,6.7,1.7,2,5.2,2,30,4,8.7
U14285,34,Male,Student,iOS,5.4,2.6,4,7.1,1,44,2,3.0
U43466,35,Female,Freelancer,Android,1.2,6.1,2,6.7,2,58,6,8.8
U37835,39,Other,Professional,Android,5.4,5.3,3,7.6,1,23,4,9.3
U21255,42,Other,Professional,Android,9.6,1.3,7,6.5,4,39,2,11.1
U12932,29,Female,Business Owner,Android,4.7,7.3,2,6.9,4,33,1,5.0
U22778,19,Female,Professional,Android,8.4,1.3,6,7.0,1,45,3,6.4
U21492,46,Other,Student,Android,6.5,1.1,2,5.2,10,55,5,4.7
U7067,37,Female,Professional,Android,10.0,6.4,5,5.8,8,24,1,3.6
U24479,23,Male,Business Owner,Android,3.8,4.5,6,6.6,9,6,2,12.7
U23318,58,Male,Freelancer,iOS,5.6,0.8,9,6.2,4,55,1,2.8
U10432,46,Female,Professional,iOS,3.9,6.1,4,4.7,1,15,0,6.2
U10312,45,Other,Freelancer,iOS,3.9,1.9,3,5.2,4,49,3,8.0
U48581,43,Male,Professional,Android,11.1,3.0,3,5.4,9,19,0,10.7
U28590,18,Female,Student,iOS,11.1,1.5,3,5.7,5,8,0,8.5
U4874,46,Other,Professional,Android,4.6,4.8,4,4.2,1,18,5,3.6
U34496,57,Male,Freelancer,Android,6.4,5.7,3,7.2,7,59,6,10.8
U25759,36,Male,Student,Android,9.4,2.8,2,6.9,9,42,5,11.0
U33524,32,Male,Student,iOS,2.2,7.3,7,6.0,3,12,3,4.9
U25932,24,Other,Professional,iOS,2.3,3.9,2,8.0,8,56,4,12.3
U42677,41,Other,Student,iOS,8.0,1.4,4,7.2,9,10,5,4.7
U13321,43,Male,Business Owner,Android,10.0,8.0,7,8.6,8,32,2,11.8
U20286,23,Female,Freelancer,Android,2.9,5.0,7,5.9,3,24,1,12.4
U49473,22,Other,Business Owner,Android,7.4,5.1,2,8.7,1,59,6,12.9
U32391,48,Other,Student,iOS,5.7,4.5,6,5.2,8,47,0,13.6
U16197,34,Female,Business Owner,Android,9.8,4.4,1,8.3,8,48,1,13.8
U14313,22,Other,Professional,Android,10.9,4.2,2,4.7,7,16,0,12.3
U30619,31,Male,Student,Android,9.1,7.0,6,6.2,1,16,0,4.5
U39457,28,Female,Student,iOS,12.0,2.5,3,4.0,8,41,0,10.8
U32361,42,Other,Professional,iOS,9.3,3.9,8,5.4,10,42,4,3.4
U43459,24,Male,Business Owner,Android,1.6,3.3,1,7.9,5,5,2,10.1
U47732,59,Other,Business Owner,iOS,6.2,1.7,5,8.6,1,59,3,5.1
U34956,27,Female,Professional,Android,7.7,3.2,6,4.5,9,27,4,6.4
U35851,57,Male,Student,Android,10.4,6.5,7,5.2,6,8,2,8.2
U16360,40,Other,Freelancer,iOS,5.6,1.7,1,6.6,2,9,3,5.1
U10701,49,Male,Freelancer,iOS,4.9,3.5,6,8.2,8,29,6,7.1
U17447,31,Female,Business Owner,Android,5.7,4.3,9,6.6,4,45,5,5.7
U30310,53,Male,Student,Android,9.1,3.1,9,5.2,8,60,4,2.9
U39899,34,Male,Freelancer,iOS,8.7,6.0,2,6.4,10,31,0,9.6
U27010,28,Other,Professional,iOS,1.5,1.9,8,6.0,1,11,2,9.1
U37643,27,Other,Business Owner,Android,8.7,3.2,9,8.3,6,34,4,2.5
U5662,39,Female,Freelancer,Android,3.2,7.4,10,8.1,5,23,1,10.0
U30199,48,Male,Student,Android,5.3,7.2,5,4.4,1,35,4,10.1
U5242,20,Female,Student,Android,10.1,4.0,4,5.7,6,48,1,5.0
U18462,37,Female,Freelancer,iOS,9.2,7.8,2,4.3,3,6,3,7.9
U6747,29,Other,Professional,iOS,7.7,2.7,8,7.3,2,6,2,12.2
U27748,21,Female,Freelancer,Android,11.7,3.6,4,5.1,8,37,6,6.2
U42592,33,Male,Professional,Android,10.3,2.5,1,7.7,9,5,0,9.0
U5368,20,Male,Student,iOS,8.4,7.6,5,7.2,1,18,0,13.3
U32517,19,Other,Freelancer,Android,6.0,1.9,9,7.1,5,51,0,3.2
U17752,44,Other,Freelancer,iOS,3.7,4.6,6,5.2,6,33,0,6.0
U4081,41,Male,Freelancer,iOS,10.4,3.9,7,8.6,9,11,6,12.7
U47919,40,Male,Business Owner,iOS,5.4,1.5,1,8.9,9,33,5,3.4
U3329,20,Other,Business Owner,Android,6.2,6.9,6,7.4,9,23,5,11.8
U15377,35,Other,Business Owner,Android,9.4,7.0,2,5.9,6,11,1,4.1
U8565,45,Male,Freelancer,iOS,7.7,2.6,6,5.5,7,50,5,12.5
U30758,19,Male,Professional,Android,7.3,3.6,7,5.7,4,8,6,11.0
U32829,22,Male,Professional,Android,11.3,0.8,5,4.6,9,22,3,7.1
U5236,31,Female,Professional,iOS,5.2,0.9,2,8.6,5,26,6,3.0
U46868,19,Male,Business Owner,iOS,6.4,3.2,4,6.7,10,55,5,12.2
U29316,20,Female,Freelancer,Android,11.0,5.9,7,7.7,9,6,3,8.7
U30257,33,Female,Student,Android,1.5,1.4,10,6.3,5,33,1,3.1
U33466,35,Male,Professional,Android,6.1,0.9,4,6.1,7,50,2,13.6
U9214,33,Female,Student,Android,5.4,4.7,1,5.6,2,14,6,7.9
U5754,43,Male,Freelancer,iOS,3.3,5.7,2,6.0,6,43,2,9.3
U23723,49,Male,Business Owner,iOS,7.2,4.3,4,4.6,10,30,1,4.1
U13232,60,Male,Student,iOS,11.2,3.8,4,8.9,1,16,5,6.5
U23786,55,Female,Business Owner,iOS,6.1,7.3,2,4.7,10,60,5,10.5
U18185,21,Other,Student,Android,8.5,7.9,3,5.8,2,56,6,8.2
U25390,57,Male,Professional,Android,9.0,2.0,6,6.5,3,51,5,3.8
U49062,28,Female,Student,Android,9.6,3.7,2,7.5,4,24,1,2.1
U1031,49,Male,Business Owner,Android,5.8,2.2,7,6.1,1,31,2,3.7
U12757,57,Male,Freelancer,Android,9.0,7.0,2,6.2,9,35,2,2.9
U49652,37,Other,Business Owner,Android,11.1,7.2,10,6.4,3,42,3,3.1
U35249,27,Female,Business Owner,iOS,6.7,6.7,2,4.9,10,39,6,7.6
U21868,47,Male,Student,iOS,10.1,0.8,5,5.8,6,53,1,5.2
U29734,25,Other,Professional,Android,6.6,4.4,2,7.0,7,55,0,2.3
U38918,60,Male,Freelancer,Android,10.2,5.3,3,6.8,5,5,3,10.9
U38944,35,Female,Professional,iOS,10.6,1.1,9,4.3,10,17,1,3.6
U371,59,Male,Professional,Android,5.4,5.7,9,6.0,1,54,2,13.3
U32016,30,Other,Professional,Android,10.2,3.0,10,4.8,7,52,6,9.8
U25465,38,Female,Student,iOS,10.7,4.9,7,4.4,6,46,5,9.9
U43260,18,Male,Professional,Android,6.9,1.6,6,8.6,4,24,4,11.4
U45999,19,Female,Business Owner,Android,7.0,2.9,10,7.2,4,53,2,8.8
U9097,26,Other,Student,Android,7.3,1.1,9,7.4,6,20,0,11.8
U25259,55,Other,Business Owner,iOS,11.8,3.6,5,5.4,2,49,0,4.2
U17740,49,Male,Freelancer,iOS,2.6,5.1,3,7.0,10,48,4,12.2
U41903,21,Female,Professional,iOS,2.0,2.2,3,6.6,7,29,0,11.8
U16238,30,Male,Business Owner,iOS,9.3,2.0,1,7.3,5,42,6,10.1
U49003,33,Other,Professional,Android,1.7,2.4,3,8.4,9,49,5,5.0
U38156,59,Other,Freelancer,iOS,10.3,2.8,5,8.3,8,58,2,2.7
U34938,48,Female,Freelancer,iOS,2.5,1.3,8,6.7,4,8,4,9.4
U37951,20,Female,Freelancer,iOS,5.7,1.3,9,7.1,6,28,3,3.4
U8566,45,Other,Freelancer,Android,2.0,3.5,7,5.3,10,26,1,11.5
U4242,30,Female,Business Owner,iOS,11.0,3.3,10,8.5,6,52,1,11.7
U11073,55,Male,Freelancer,Android,1.6,2.3,1,5.5,9,55,5,13.1
U16674,43,Female,Freelancer,Android,2.3,6.4,9,6.7,5,10,4,2.6
U9492,36,Other,Professional,iOS,11.3,0.7,6,7.8,8,50,1,12.8
U46402,42,Other,Student,Android,11.7,6.2,3,6.2,10,7,1,2.0
U2699,44,Female,Professional,Android,11.8,5.3,5,4.6,5,58,5,7.1
U33264,29,Female,Professional,Android,2.1,4.3,2,6.0,10,11,0,13.2
U31490,21,Female,Professional,Android,3.3,7.3,3,6.5,4,12,4,7.3
U1994,23,Female,Freelancer,Android,10.5,6.5,10,6.8,4,13,6,7.3
U19236,55,Other,Professional,iOS,4.1,3.1,1,5.4,10,7,5,12.2
U21597,28,Male,Student,Android,3.3,7.6,2,5.7,6,10,5,2.1
U19988,27,Male,Student,iOS,9.0,5.3,10,4.8,3,18,6,4.9
U295,60,Female,Business Owner,iOS,6.2,2.0,3,6.1,3,29,1,3.5
U4344,24,Other,Student,Android,10.1,2.3,8,4.0,3,9,3,12.0
U7344,25,Male,Business Owner,Android,6.9,5.7,2,6.2,6,35,1,7.6
U19324,59,Female,Student,Android,11.3,2.1,7,7.6,7,46,4,4.6
U27734,43,Male,Professional,Android,9.1,7.7,6,5.8,8,13,0,7.3
U19684,27,Male,Business Owner,Android,4.7,4.1,9,4.3,1,12,0,5.7
U37677,49,Female,Freelancer,iOS,4.2,1.0,1,8.4,2,31,3,5.6
U6763,39,Male,Freelancer,iOS,5.7,5.3,5,8.4,10,56,3,6.0
U28795,23,Other,Freelancer,Android,11.7,5.0,1,5.3,7,55,0,4.6
U49510,55,Male,Student,Android,4.9,3.3,6,6.4,4,26,2,3.6
U47261,54,Female,Freelancer,Android,8.9,6.2,4,4.4,4,38,1,10.2
U4437,38,Female,Professional,iOS,5.8,3.8,8,8.6,1,40,6,13.5
U6746,49,Other,Student,Android,3.0,5.2,10,5.8,7,21,2,4.7
U26814,48,Male,Freelancer,Android,11.8,4.7,8,5.1,6,25,5,11.2
U46958,36,Other,Student,iOS,10.7,3.1,5,6.1,10,52,1,12.1
U34912,60,Other,Professional,Android,3.9,0.6,4,4.5,9,58,0,6.4
U21904,23,Other,Freelancer,Android,11.7,3.1,4,5.8,7,42,6,13.6
U38860,58,Other,Professional,iOS,7.4,5.4,10,7.3,9,55,0,10.0
U45009,34,Male,Student,iOS,10.4,2.8,10,5.0,2,13,0,13.1
U45693,55,Other,Student,Android,10.7,5.5,7,7.5,5,49,3,8.5
U27477,25,Other,Business Owner,Android,5.9,2.4,4,4.7,1,50,6,13.1
U4153,57,Male,Freelancer,Android,10.9,1.1,4,6.4,1,53,6,7.0
U42916,40,Male,Student,Android,5.2,6.8,3,4.0,6,28,0,4.3
U16313,41,Female,Freelancer,Android,2.4,6.4,4,5.1,2,6,1,8.2
U9880,21,Other,Professional,iOS,6.0,1.5,10,4.9,7,56,6,5.3
U15683,34,Female,Student,Android,1.1,6.0,9,4.3,9,44,4,13.3
U49277,53,Other,Student,iOS,7.7,4.9,10,8.0,3,44,1,5.3
U3374,43,Male,Student,Android,9.9,1.9,10,5.0,1,21,6,8.9
U38422,36,Female,Professional,Android,3.3,3.1,3,4.9,7,51,3,5.4
U46909,46,Male,Student,Android,6.9,5.6,8,4.3,4,12,5,10.7
U17407,38,Male,Freelancer,Android,1.4,3.5,6,5.8,10,5,5,13.6
U15773,37,Male,Business Owner,iOS,5.5,7.4,8,5.6,7,31,5,4.9
U37826,44,Male,Freelancer,Android,7.5,4.2,6,5.8,7,44,4,3.3
U27257,47,Male,Professional,iOS,2.9,2.6,9,8.2,4,52,6,2.5
U9044,34,Male,Business Owner,Android,8.3,6.5,1,4.8,4,24,0,8.6
U8218,55,Female,Business Owner,iOS,3.0,6.4,6,6.6,7,12,6,13.6
U40982,24,Female,Professional,iOS,4.8,7.9,7,6.4,10,53,1,3.4
U7867,59,Other,Professional,Android,6.9,7.0,1,7.7,5,23,1,3.9
U41436,56,Female,Student,Android,9.1,6.9,10,4.5,1,6,2,9.8
U34613,39,Other,Business Owner,Android,3.7,0.6,4,4.4,10,31,4,10.5
U40840,45,Other,Professional,iOS,5.1,0.5,10,8.6,10,48,5,8.3
U7808,35,Other,Freelancer,iOS,8.0,1.1,2,7.6,6,18,6,7.5
U40173,45,Female,Business Owner,Android,1.2,5.2,2,8.5,9,5,1,7.0
U17492,18,Other,Professional,iOS,1.7,5.6,1,7.9,5,49,5,4.4
U46737,33,Other,Freelancer,iOS,5.8,1.3,2,4.7,5,44,2,4.7
U3707,52,Other,Business Owner,iOS,11.0,3.0,10,5.9,10,9,0,2.7
U31362,49,Female,Student,Android,3.5,3.0,1,5.1,9,50,3,9.5
U3995,39,Male,Freelancer,Android,8.5,5.6,5,5.0,7,28,1,13.4
U39599,21,Male,Business Owner,iOS,4.8,7.4,5,4.5,1,45,6,4.2
U14369,27,Male,Student,iOS,4.1,0.6,6,4.9,1,27,1,8.8
U43439,40,Other,Student,iOS,9.1,6.0,5,6.4,8,13,5,10.5
U197,52,Other,Student,iOS,5.0,3.3,9,5.7,10,54,2,5.3
U4648,57,Other,Business Owner,iOS,9.9,7.1,9,6.6,9,9,4,10.5
U22896,40,Other,Student,Android,3.0,3.2,3,4.3,10,46,2,7.6
U4731,53,Other,Professional,Android,8.1,2.3,2,6.5,6,38,1,3.3
U29961,55,Female,Student,iOS,4.8,1.8,6,4.6,6,35,2,7.0
U24905,56,Male,Professional,iOS,7.1,7.1,4,7.2,6,27,5,8.2
U47128,19,Female,Freelancer,Android,4.2,5.1,3,5.5,2,25,5,2.3
U9546,59,Male,Freelancer,Android,1.9,3.9,10,5.3,3,6,0,2.2
U2493,35,Male,Freelancer,iOS,4.0,6.0,2,4.8,9,50,4,10.1
U34972,36,Male,Professional,Android,2.9,4.1,6,6.0,3,41,6,10.2
U27765,28,Female,Professional,Android,3.1,7.3,2,4.2,4,6,3,6.4
U11720,38,Female,Freelancer,Android,2.3,1.2,2,5.1,2,25,1,11.7
U28270,38,Male,Student,iOS,9.6,5.0,1,7.9,3,58,6,13.3
U41147,35,Female,Professional,Android,11.6,5.4,6,8.4,3,24,1,2.8
U33412,44,Male,Freelancer,iOS,6.4,6.6,6,5.8,2,15,6,5.4
U15617,59,Female,Business Owner,iOS,1.9,3.5,1,8.5,2,49,3,11.7
U39562,19,Other,Professional,iOS,9.7,4.8,2,5.2,3,34,4,6.2
U41787,33,Other,Student,iOS,9.9,7.0,3,4.5,9,34,0,8.7
U9163,22,Female,Professional,Android,4.0,4.1,8,5.9,8,42,4,6.7
U21325,36,Male,Student,Android,8.9,5.7,7,4.7,2,17,3,6.6
U49248,55,Other,Freelancer,iOS,2.2,1.0,8,5.5,7,30,4,6.1
U28056,26,Other,Business Owner,Android,11.6,1.4,5,5.1,3,18,2,13.7
U41901,53,Male,Student,Android,1.2,7.8,4,5.3,4,7,2,3.6
U22771,39,Male,Business Owner,iOS,9.7,6.6,10,5.2,8,53,1,9.1
U27725,54,Other,Business Owner,Android,1.2,4.7,4,5.2,8,21,3,7.3
U14975,23,Male,Freelancer,Android,7.7,4.5,4,7.5,4,40,0,9.6
U23396,31,Male,Freelancer,Android,3.1,3.0,4,6.1,5,32,6,10.7
U48817,49,Other,Business Owner,Android,9.8,5.4,8,5.6,6,48,6,2.5
U13883,45,Other,Professional,iOS,8.4,4.1,1,7.9,1,31,1,2.3
U49798,29,Male,Student,Android,10.3,5.3,7,7.2,10,32,2,9.9
U6327,57,Male,Student,Android,11.4,7.6,7,4.3,3,52,4,13.7
U32365,25,Female,Freelancer,Android,7.5,1.8,6,7.4,3,46,1,9.2
U21377,50,Other,Professional,iOS,9.9,5.3,5,4.8,10,13,3,4.4
U38467,45,Other,Student,Android,3.0,2.0,4,4.3,9,27,1,12.8
U41393,31,Female,Business Owner,Android,2.5,2.0,10,6.1,10,52,0,13.8
U33605,38,Male,Professional,Android,1.2,0.9,3,8.3,9,37,5,11.2
U23346,41,Female,Freelancer,iOS,3.5,2.2,4,4.3,9,25,5,5.0
U16370,43,Female,Freelancer,Android,8.9,1.2,6,7.8,7,36,6,7.3
U47100,29,Female,Professional,iOS,3.9,3.6,6,5.5,8,43,3,10.6
U37581,46,Female,Business Owner,Android,6.5,2.7,5,6.8,3,22,5,8.1
U44157,36,Female,Freelancer,iOS,2.0,0.5,9,4.3,5,19,5,9.5
U28667,39,Other,Freelancer,iOS,6.3,6.5,7,5.4,3,45,0,3.8
U32241,60,Female,Professional,Android,8.2,5.4,4,8.1,1,18,2,8.7
U27952,20,Female,Business Owner,iOS,2.5,8.0,7,9.0,2,14,6,11.3
U25137,25,Male,Professional,Android,4.0,2.6,2,6.2,2,18,0,12.3
U39515,45,Other,Business Owner,iOS,9.7,3.7,2,7.3,2,19,6,10.8
U4613,59,Other,Professional,iOS,2.1,5.3,2,4.4,4,59,4,2.5
U49885,42,Female,Student,Android,5.9,4.9,5,7.7,8,40,4,11.3
U40752,37,Male,Freelancer,Android,11.3,1.3,3,9.0,2,26,3,9.8
U18463,25,Other,Student,iOS,11.6,4.4,1,4.8,10,34,1,4.3
U4684,18,Female,Business Owner,iOS,4.5,6.0,10,4.7,10,27,1,5.6
U7456,26,Male,Business Owner,Android,7.8,3.6,3,7.1,7,23,6,12.3
U15307,59,Female,Business Owner,iOS,4.4,4.8,3,7.4,4,57,1,9.4
U27104,40,Male,Freelancer,iOS,8.8,1.4,6,6.0,7,29,2,13.2
U44415,50,Other,Student,iOS,9.6,1.5,6,5.3,4,28,3,10.3
U27011,49,Other,Professional,Android,3.8,5.2,10,4.1,2,47,5,3.6
U15498,44,Female,Professional,Android,5.1,1.2,6,7.6,2,39,3,2.7
U24511,44,Female,Freelancer,Android,11.5,3.2,8,7.6,10,21,3,7.3
U16156,33,Other,Business Owner,Android,10.1,1.5,8,5.0,1,32,1,8.9
U11865,29,Female,Professional,iOS,10.4,4.4,3,8.0,8,49,1,6.9
U1611,43,Female,Student,Android,4.1,5.9,3,5.4,10,13,6,13.1
U6602,38,Male,Business Owner,iOS,2.7,1.5,7,6.6,8,48,2,8.3
U16921,37,Male,Business Owner,Android,8.7,4.1,4,6.4,2,25,5,3.3
U8478,37,Female,Professional,Android,2.1,4.9,1,6.5,6,35,5,9.7
U39935,40,Male,Business Owner,Android,7.5,5.0,1,6.5,5,52,4,2.9
U40280,34,Male,Student,Android,10.7,4.3,3,7.9,6,55,3,7.7
U1625,51,Male,Student,Android,8.6,3.6,6,4.9,5,14,0,6.9
U10652,37,Other,Professional,iOS,3.0,6.9,5,8.8,9,5,5,10.3
U6124,35,Female,Business Owner,iOS,11.3,7.8,9,6.8,10,60,4,3.8
U27380,54,Female,Student,iOS,3.3,3.0,10,5.7,6,49,1,13.5
U28191,59,Other,Student,iOS,1.0,5.3,10,4.5,3,26,5,3.4
U36760,58,Female,Freelancer,iOS,2.5,6.0,3,6.3,2,17,6,5.9
U5496,30,Female,Business Owner,Android,4.6,4.9,8,7.6,6,41,3,2.4
U22589,53,Male,Student,iOS,8.2,5.2,10,7.5,7,25,1,10.3
U14349,36,Male,Professional,iOS,3.9,3.3,10,8.7,4,29,0,10.8
U33431,24,Other,Student,Android,4.9,5.0,2,4.4,3,25,6,8.5
U27677,32,Female,Business Owner,iOS,10.2,1.3,9,6.4,6,35,0,9.4
U27581,18,Male,Business Owner,iOS,8.0,7.9,4,7.8,2,27,0,2.2
U16337,32,Other,Professional,iOS,1.8,4.2,1,7.7,2,12,6,3.9
U22886,57,Male,Student,Android,3.0,7.5,4,7.7,6,29,2,11.6
U45249,22,Male,Freelancer,iOS,4.2,3.7,1,5.8,8,5,1,11.6
U3640,41,Other,Freelancer,iOS,10.3,4.0,9,5.5,2,53,2,10.5
U25659,31,Female,Business Owner,Android,10.6,5.1,8,6.4,4,18,5,11.4
U15088,25,Female,Freelancer,iOS,5.4,1.9,4,7.5,2,25,3,6.6
U17936,33,Female,Professional,Android,11.7,2.2,5,8.9,1,48,0,3.2
U38531,47,Female,Freelancer,Android,1.0,2.9,1,6.2,1,37,5,10.2
U44740,56,Other,Business Owner,Android,3.6,6.2,10,9.0,2,30,5,8.1
U44891,58,Male,Business Owner,iOS,4.6,3.3,5,6.4,4,37,5,11.7
U4781,58,Female,Business Owner,Android,3.0,8.0,1,4.5,5,7,5,13.4
U13678,38,Other,Professional,iOS,10.3,6.1,1,7.0,5,9,5,11.7
U4193,55,Other,Freelancer,iOS,3.9,5.7,3,8.7,7,20,0,3.6
U1125,18,Female,Freelancer,Android,8.9,3.8,2,7.5,1,41,6,10.9
U25276,39,Other,Professional,iOS,10.7,2.6,6,6.1,2,14,6,6.1
U36963,23,Male,Professional,iOS,5.5,6.6,9,7.5,4,33,2,10.4
U46801,50,Other,Freelancer,iOS,9.8,5.2,8,5.1,3,35,0,3.1
U8273,48,Female,Business Owner,Android,8.4,2.5,2,7.5,9,18,3,3.8
U41168,21,Male,Freelancer,iOS,10.4,5.8,9,8.8,10,22,6,11.7
U21306,32,Female,Student,iOS,1.6,5.4,10,8.6,10,31,1,10.6
U20553,59,Male,Business Owner,Android,10.2,3.8,4,8.6,8,46,4,8.0
U19657,21,Other,Student,Android,6.1,7.5,10,8.3,10,36,5,9.9
U1201,58,Male,Student,iOS,7.1,4.7,9,8.8,5,21,1,10.9
U42911,51,Other,Freelancer,iOS,6.4,2.4,2,4.9,6,23,5,9.8
U27889,37,Other,Student,Android,1.1,4.0,2,5.4,2,6,2,8.0
U49592,30,Female,Professional,iOS,2.6,0.9,8,7.9,8,5,4,10.7
U40120,49,Male,Student,iOS,11.0,0.5,1,8.5,5,39,4,3.7
U30092,21,Female,Student,Android,7.1,7.8,7,8.0,7,31,5,3.1
U24541,54,Female,Student,Android,8.4,3.0,9,4.4,6,30,4,13.3
U12356,41,Male,Business Owner,iOS,10.5,5.2,2,4.0,2,31,4,10.3
U37263,58,Male,Freelancer,iOS,2.0,2.1,5,5.4,8,51,0,6.9
U3381,44,Female,Freelancer,iOS,8.7,5.5,7,6.0,6,46,0,12.9
U19144,35,Female,Business Owner,Android,6.7,6.5,1,5.2,9,33,5,3.4
U25829,20,Female,Freelancer,Android,8.3,5.8,10,7.8,5,21,2,10.0
U44512,45,Male,Student,iOS,11.6,6.3,3,4.6,2,18,6,7.1
U38989,59,Other,Professional,Android,9.9,4.0,10,6.3,8,23,4,9.3
U32597,56,Male,Business Owner,iOS,2.7,0.5,9,7.8,5,25,2,13.7
U9795,32,Male,Business Owner,Android,6.0,0.9,5,5.3,4,50,2,4.8
U42814,39,Other,Business Owner,iOS,9.0,3.8,10,7.5,2,23,1,5.6
U11460,36,Male,Student,iOS,7.8,6.5,8,4.1,6,36,3,4.4
U24406,29,Male,Freelancer,Android,10.4,7.7,9,4.1,7,13,2,6.4
U30447,44,Male,Freelancer,iOS,2.2,5.9,5,4.3,8,56,6,4.3
U12513,22,Other,Freelancer,iOS,1.3,0.7,2,7.7,1,26,0,8.3
U33331,36,Male,Business Owner,iOS,6.9,3.1,9,6.7,10,12,6,7.1
U17849,44,Other,Business Owner,iOS,7.8,2.0,2,8.6,7,44,1,12.0
U1938,40,Male,Business Owner,iOS,7.2,4.4,5,7.6,3,24,4,5.6
U26261,45,Male,Professional,Android,1.7,5.0,10,5.6,3,29,1,5.6
U44763,49,Female,Freelancer,Android,2.5,3.8,3,8.1,4,41,0,12.3
U31511,20,Male,Student,Android,10.0,3.3,4,6.0,5,36,3,6.6
U32186,56,Male,Student,Android,2.0,2.6,8,5.7,8,7,2,10.1
U24858,49,Male,Professional,Android,8.2,0.7,9,8.9,7,53,4,3.3
U32298,38,Male,Student,iOS,11.1,3.9,3,4.4,4,21,3,13.8
U22296,33,Female,Business Owner,Android,7.5,4.0,7,8.2,4,34,6,9.4
U15205,51,Other,Freelancer,Android,10.1,3.2,10,6.9,7,9,1,9.6
U33831,24,Female,Professional,Android,8.3,6.1,8,6.9,2,31,6,10.8
U6431,35,Other,Professional,Android,6.3,3.2,7,4.7,3,57,5,13.9
U48943,38,Other,Business Owner,iOS,11.0,4.8,1,5.2,2,49,4,7.2
